# Storico run GitHub Actions — 2026-09-14 12:03
## Totali per workflow / esito
CI	cancelled	1
CI	failure	5
CI	success	101
Deploy GitHub Pages	failure	1
Deploy GitHub Pages	success	20
Deploy production	cancelled	1
Deploy production	failure	56
Deploy production	skipped	6
Deploy production	success	47
pages-build-deployment	success	3

## Tutte le run (data, workflow, evento, branch, esito, sha, url)
2026-05-09T21:04:49Z	CI	push	main	success	2136555	https://github.com/TurboR93/meccanicosubito/actions/runs/25611786199
2026-05-09T20:48:15Z	CI	push	main	success	e9ad515	https://github.com/TurboR93/meccanicosubito/actions/runs/25611452581
2026-05-09T20:48:15Z	Deploy production	push	main	failure	e9ad515	https://github.com/TurboR93/meccanicosubito/actions/runs/25611452567
2026-05-09T20:14:54Z	CI	push	main	success	b483b55	https://github.com/TurboR93/meccanicosubito/actions/runs/25610768946
2026-05-09T20:14:54Z	Deploy production	push	main	failure	b483b55	https://github.com/TurboR93/meccanicosubito/actions/runs/25610768939
2026-05-09T19:50:15Z	CI	push	main	success	30c3f7d	https://github.com/TurboR93/meccanicosubito/actions/runs/25610268320
2026-05-09T19:50:15Z	Deploy production	push	main	failure	30c3f7d	https://github.com/TurboR93/meccanicosubito/actions/runs/25610268305
2026-05-09T19:40:09Z	Deploy production	push	main	failure	6a5efab	https://github.com/TurboR93/meccanicosubito/actions/runs/25610054413
2026-05-09T19:40:09Z	CI	push	main	failure	6a5efab	https://github.com/TurboR93/meccanicosubito/actions/runs/25610054412
2026-05-09T18:50:15Z	CI	push	main	failure	bad2d8a	https://github.com/TurboR93/meccanicosubito/actions/runs/25609063255
2026-05-09T18:50:15Z	Deploy production	push	main	failure	bad2d8a	https://github.com/TurboR93/meccanicosubito/actions/runs/25609063253
2026-05-09T18:40:22Z	CI	pull_request	feat/workshop-slug-code	failure	012652a	https://github.com/TurboR93/meccanicosubito/actions/runs/25608856512
2026-05-09T18:39:31Z	Deploy production	push	main	failure	99d673e	https://github.com/TurboR93/meccanicosubito/actions/runs/25608838156
2026-05-09T18:39:31Z	CI	push	main	success	99d673e	https://github.com/TurboR93/meccanicosubito/actions/runs/25608838152
2026-05-09T18:38:41Z	CI	pull_request	feat/workshop-slug-code	failure	012652a	https://github.com/TurboR93/meccanicosubito/actions/runs/25608820397
2026-05-09T18:37:00Z	CI	pull_request	feat/workshop-slug-migration	success	311074e	https://github.com/TurboR93/meccanicosubito/actions/runs/25608786336
2026-05-09T18:00:33Z	CI	push	main	success	7b539ee	https://github.com/TurboR93/meccanicosubito/actions/runs/25608006646
2026-05-09T18:00:33Z	Deploy production	push	main	failure	7b539ee	https://github.com/TurboR93/meccanicosubito/actions/runs/25608006645
2026-05-09T17:58:17Z	CI	push	main	success	6aa89ad	https://github.com/TurboR93/meccanicosubito/actions/runs/25607954868
2026-05-09T17:58:17Z	Deploy production	push	main	failure	6aa89ad	https://github.com/TurboR93/meccanicosubito/actions/runs/25607954866
2026-05-09T17:00:39Z	CI	push	main	success	c419dfa	https://github.com/TurboR93/meccanicosubito/actions/runs/25606670389
2026-05-09T17:00:39Z	Deploy production	push	main	failure	c419dfa	https://github.com/TurboR93/meccanicosubito/actions/runs/25606670384
2026-05-09T16:26:29Z	CI	push	main	success	b2f488e	https://github.com/TurboR93/meccanicosubito/actions/runs/25605959981
2026-05-09T16:26:29Z	Deploy production	push	main	failure	b2f488e	https://github.com/TurboR93/meccanicosubito/actions/runs/25605959975
2026-05-09T14:47:11Z	Deploy production	push	main	failure	3135d45	https://github.com/TurboR93/meccanicosubito/actions/runs/25603896385
2026-05-09T14:47:11Z	CI	push	main	success	3135d45	https://github.com/TurboR93/meccanicosubito/actions/runs/25603896384
2026-05-09T14:43:30Z	CI	push	main	success	0c97050	https://github.com/TurboR93/meccanicosubito/actions/runs/25603821178
2026-05-09T14:43:30Z	Deploy production	push	main	failure	0c97050	https://github.com/TurboR93/meccanicosubito/actions/runs/25603821173
2026-05-09T14:03:31Z	Deploy production	push	main	failure	4506f3c	https://github.com/TurboR93/meccanicosubito/actions/runs/25603008878
2026-05-09T14:03:31Z	CI	push	main	success	4506f3c	https://github.com/TurboR93/meccanicosubito/actions/runs/25603008877
2026-05-09T13:58:35Z	CI	push	main	success	7b7f353	https://github.com/TurboR93/meccanicosubito/actions/runs/25602901328
2026-05-09T13:58:35Z	Deploy production	push	main	failure	7b7f353	https://github.com/TurboR93/meccanicosubito/actions/runs/25602901327
2026-05-09T13:38:35Z	Deploy production	push	main	failure	36c2143	https://github.com/TurboR93/meccanicosubito/actions/runs/25602499232
